equity,depression,health,class,weight_jin,family_status,class_10_after,inc_exp,floor_area,inc_ability,family_m,family_income,public_service_7,birth,social_neighbor,neighbor_familiarity,view,public_service_6,public_service_3,leisure_8,income,height_cm,public_service_4,house,relax,media_3,leisure_9,public_service_1,status_3_before,public_service_2,s_income,class_14,edu,media_4,f_work_14,public_service_9,status_peer,public_service_8,class_10_before,trust_2,public_service_5,trust_1,gender,s_edu,leisure_1,m_birth,leisure_6,social_friend,marital,socialize,trust_9,trust_5,m_work_14,trust_6,trust_13,nationality
2,4,4.0,4,100,3.0,5.0,50000.0,99.0,3.0,5.0,150000.0,80.0,40,5.0,3.0,4.0,80.0,70.0,1.0,20000.0,153,80.0,2.0,4.0,1.0,2.0,80.0,1.0,80.0,50000.0,4.0,10.0,5.0,1.0,85.0,3.0,85.0,4.0,4.0,70.0,4.0,2,9.0,2.0,1950.0,3.0,2.0,3,4.0,2.0,5.0,1.0,4.0,2.0,1.0
4,3,3.0,5,95,3.0,5.0,20400.0,180.0,1.0,1.0,20000.0,90.0,60,1.0,5.0,5.0,90.0,90.0,5.0,15000.0,155,90.0,1.0,2.0,1.0,5.0,90.0,2.0,90.0,5000.0,2.0,4.0,5.0,2.0,90.0,2.0,90.0,5.0,4.0,90.0,5.0,2,4.0,1.0,1944.0,4.0,1.0,3,2.0,3.0,4.0,2.0,4.0,1.0,8.0
3,4,4.0,4,130,2.0,4.0,120000.0,80.0,2.0,4.0,17000.0,60.0,40,5.0,3.0,2.0,70.0,50.0,4.0,17000.0,172,60.0,3.0,4.0,2.0,1.0,80.0,2.0,50.0,0.0,4.0,3.0,4.0,2.0,50.0,3.0,50.0,4.0,3.0,50.0,3.0,1,6.0,1.0,1942.0,4.0,6.0,3,3.0,3.0,3.0,2.0,3.0,3.0,1.0
4,4,2.0,5,78,3.0,5.0,268194.0,80.0,2.0,1.0,74276.0,70.0,40,1.0,5.0,4.0,70.0,80.0,5.0,0.0,148,80.0,0.0,4.0,1.0,2.0,80.0,2.0,70.0,31069.0,3.0,1.0,4.0,2.0,80.0,2.0,80.0,4.0,4.0,85.0,4.0,2,5.0,1.0,1944.0,4.0,1.0,7,5.0,3.0,5.0,2.0,4.0,2.0,1.0
4,4,3.0,4,100,3.0,5.0,200000.0,120.0,2.0,5.0,130000.0,60.0,40,3.0,4.0,3.0,40.0,70.0,4.0,110000.0,160,80.0,1.0,2.0,1.0,4.0,60.0,1.0,60.0,20000.0,3.0,3.0,3.0,2.0,60.0,2.0,60.0,3.0,3.0,50.0,4.0,2,1.0,3.0,1952.0,4.0,5.0,3,2.0,4.0,3.0,2.0,3.0,5.0,1.0
3,4,5.0,5,155,4.0,6.0,40000.0,180.0,2.0,4.0,50000.0,100.0,50,1.0,5.0,4.0,90.0,60.0,1.0,36000.0,172,80.0,3.0,4.0,1.0,1.0,90.0,1.0,90.0,18000.0,1.0,9.0,4.0,4.0,80.0,1.0,70.0,3.0,3.0,80.0,5.0,1,4.0,2.0,1934.0,3.0,2.0,4,3.0,3.0,5.0,2.0,5.0,3.0,1.0
4,5,4.0,4,110,3.0,7.0,500000.0,65.0,2.0,3.0,70000.0,80.0,30,2.0,5.0,4.0,80.0,70.0,2.0,50000.0,160,70.0,2.0,4.0,1.0,3.0,80.0,1.0,60.0,50000.0,2.0,4.0,5.0,1.0,80.0,2.0,80.0,3.0,5.0,80.0,5.0,2,4.0,1.0,1954.0,3.0,2.0,3,3.0,3.0,5.0,2.0,5.0,3.0,1.0
2,4,5.0,4,150,3.0,5.0,200000.0,102.0,2.0,3.0,220000.0,59.0,40,5.0,2.0,4.0,66.0,66.0,3.0,150000.0,180,58.0,1.0,5.0,3.0,2.0,76.0,1.0,66.0,130000.0,2.0,7.0,5.0,4.0,70.0,2.0,67.0,3.0,2.0,70.0,3.0,1,7.0,1.0,1936.0,4.0,3.0,3,4.0,3.0,3.0,1.0,4.0,1.0,1.0
4,3,2.0,5,126,3.0,6.0,3650.0,100.0,2.0,2.0,12000.0,70.0,60,3.0,4.0,3.0,70.0,70.0,5.0,4800.0,150,70.0,1.0,4.0,1.0,5.0,70.0,2.0,70.0,7200.0,3.0,1.0,4.0,2.0,70.0,3.0,70.0,4.0,2.0,70.0,4.0,2,1.0,1.0,1944.0,5.0,4.0,3,1.0,4.0,4.0,2.0,4.0,2.0,1.0
3,4,4.0,6,120,3.0,9.0,1000000.0,50.0,2.0,2.0,300000.0,60.0,20,2.0,3.0,4.0,80.0,60.0,1.0,150000.0,170,60.0,3.0,3.0,2.0,3.0,60.0,1.0,80.0,150000.0,6.0,5.0,4.0,4.0,60.0,2.0,90.0,5.0,3.0,50.0,4.0,1,5.0,1.0,1962.0,2.0,2.0,3,3.0,2.0,5.0,15.0,4.0,1.0,1.0
4,4,4.0,6,120,2.0,7.0,50000.0,100.0,3.0,4.0,20000.0,10.0,40,1.0,5.0,3.0,20.0,60.0,5.0,10000.0,160,30.0,1.0,4.0,1.0,5.0,20.0,2.0,30.0,20000.0,2.0,3.0,5.0,16.0,40.0,3.0,60.0,4.0,4.0,40.0,4.0,2,3.0,1.0,1944.0,3.0,1.0,3,4.0,3.0,4.0,16.0,4.0,1.0,1.0
3,5,5.0,3,150,2.0,7.0,20000.0,70.0,3.0,4.0,10000.0,30.0,50,6.0,5.0,4.0,50.0,30.0,5.0,2000.0,160,50.0,1.0,3.0,2.0,5.0,50.0,2.0,60.0,4000.0,3.0,3.0,4.0,2.0,50.0,3.0,30.0,4.0,4.0,50.0,4.0,2,4.0,2.0,1930.0,4.0,6.0,3,2.0,2.0,4.0,2.0,4.0,3.0,1.0
2,5,3.0,4,128,2.0,4.0,268194.0,140.0,2.0,3.0,20000.0,100.0,40,1.0,5.0,2.0,90.0,80.0,5.0,20000.0,162,50.0,1.0,3.0,1.0,5.0,60.0,2.0,80.0,0.0,1.0,3.0,4.0,2.0,70.0,3.0,70.0,1.0,4.0,60.0,4.0,1,3.0,1.0,1947.0,4.0,2.0,3,5.0,3.0,5.0,2.0,3.0,2.0,1.0
4,3,3.0,5,115,4.0,7.0,100000.0,90.0,2.0,1.0,90000.0,70.0,20,6.0,2.0,4.0,75.0,65.0,1.0,90000.0,168,85.0,0.0,3.0,2.0,2.0,85.0,1.0,70.0,31069.0,4.0,12.0,3.0,2.0,75.0,2.0,70.0,4.0,3.0,75.0,4.0,2,5.0,3.0,1964.0,4.0,3.0,1,2.0,4.0,5.0,2.0,3.0,3.0,1.0
4,2,2.0,7,140,2.0,3.0,5000.0,120.0,2.0,2.0,28000.0,70.0,50,2.0,4.0,2.0,70.0,80.0,4.0,6000.0,160,70.0,1.0,4.0,3.0,2.0,70.0,1.0,80.0,0.0,6.0,3.0,4.0,2.0,70.0,3.0,80.0,5.0,2.0,80.0,2.0,1,3.0,1.0,1944.0,4.0,2.0,3,2.0,2.0,5.0,2.0,1.0,1.0,8.0
3,4,5.0,6,120,4.0,8.0,268194.0,100.0,2.0,3.0,70000.0,40.0,50,1.0,5.0,3.0,60.0,50.0,5.0,40000.0,160,40.0,1.0,3.0,2.0,5.0,50.0,2.0,40.0,31069.0,2.0,3.0,4.0,2.0,50.0,2.0,30.0,3.0,4.0,50.0,4.0,1,3.0,5.0,1944.0,3.0,1.0,3,4.0,4.0,5.0,2.0,4.0,1.0,1.0
2,4,4.0,4,120,3.0,6.0,20000.0,120.0,3.0,4.0,30000.0,100.0,10,3.0,5.0,4.0,70.0,70.0,2.0,3000.0,178,80.0,1.0,3.0,1.0,3.0,70.0,2.0,90.0,31069.0,2.0,8.0,5.0,2.0,80.0,2.0,90.0,2.0,5.0,80.0,5.0,1,5.0,1.0,1977.0,4.0,3.0,1,3.0,4.0,5.0,2.0,5.0,2.0,1.0
4,5,4.0,1,120,2.0,2.0,10000.0,100.0,2.0,1.0,20000.0,70.0,40,1.0,5.0,4.0,80.0,80.0,5.0,0.0,162,80.0,1.0,4.0,1.0,5.0,80.0,2.0,80.0,20000.0,1.0,3.0,4.0,16.0,60.0,3.0,70.0,1.0,4.0,80.0,5.0,2,3.0,1.0,1944.0,4.0,3.0,3,4.0,3.0,4.0,16.0,4.0,2.0,8.0
4,5,5.0,5,100,3.0,5.0,268194.0,90.0,2.0,3.0,80000.0,70.0,40,7.0,2.0,3.0,70.0,70.0,2.0,38000.0,163,70.0,1.0,4.0,4.0,4.0,70.0,2.0,70.0,42000.0,7.0,9.0,2.0,1.0,70.0,2.0,70.0,4.0,4.0,70.0,4.0,2,9.0,5.0,1940.0,3.0,4.0,3,3.0,3.0,4.0,1.0,4.0,2.0,1.0
4,5,5.0,4,100,3.0,6.0,60000.0,120.0,2.0,2.0,20000.0,80.0,20,4.0,3.0,4.0,80.0,80.0,3.0,20000.0,170,80.0,1.0,4.0,1.0,5.0,80.0,2.0,80.0,0.0,3.0,4.0,3.0,2.0,80.0,2.0,80.0,3.0,3.0,80.0,4.0,1,7.0,2.0,1969.0,4.0,2.0,3,2.0,4.0,5.0,2.0,4.0,1.0,1.0
3,4,4.0,6,140,4.0,8.0,100000.0,200.0,1.0,5.0,100000.0,80.0,50,1.0,4.0,4.0,70.0,70.0,5.0,50000.0,175,60.0,1.0,4.0,2.0,5.0,90.0,1.0,70.0,50000.0,3.0,4.0,4.0,2.0,80.0,2.0,80.0,4.0,2.0,70.0,2.0,1,4.0,1.0,1944.0,3.0,1.0,3,4.0,2.0,4.0,2.0,4.0,1.0,1.0
2,4,5.0,5,90,3.0,7.0,100000.0,90.0,2.0,3.0,200000.0,50.0,30,3.0,3.0,3.0,50.0,50.0,2.0,0.0,165,50.0,1.0,3.0,1.0,5.0,30.0,1.0,50.0,200000.0,3.0,5.0,4.0,2.0,50.0,2.0,60.0,3.0,4.0,50.0,4.0,2,12.0,1.0,1958.0,4.0,2.0,3,3.0,4.0,5.0,2.0,5.0,3.0,1.0
4,3,3.0,5,140,3.0,7.0,30000.0,110.0,2.0,2.0,30000.0,80.0,50,5.0,2.0,4.0,70.0,70.0,2.0,20000.0,170,70.0,1.0,4.0,2.0,2.0,90.0,2.0,80.0,10000.0,3.0,6.0,5.0,2.0,70.0,2.0,70.0,4.0,3.0,60.0,3.0,1,3.0,1.0,1932.0,4.0,5.0,3,2.0,3.0,4.0,2.0,3.0,2.0,1.0
4,4,3.0,5,108,3.0,5.0,70000.0,72.0,2.0,2.0,150000.0,60.0,60,3.0,4.0,4.0,60.0,60.0,2.0,70000.0,162,60.0,0.0,5.0,4.0,1.0,60.0,2.0,80.0,31069.0,7.0,12.0,5.0,1.0,70.0,2.0,70.0,5.0,4.0,60.0,4.0,2,5.0,1.0,1932.0,2.0,2.0,7,3.0,3.0,5.0,1.0,5.0,1.0,1.0
4,4,5.0,4,111,3.0,4.0,268194.0,140.0,2.0,1.0,20000.0,90.0,60,4.0,5.0,4.0,90.0,90.0,5.0,20000.0,168,90.0,1.0,3.0,1.0,2.0,90.0,2.0,90.0,31069.0,2.0,1.0,5.0,2.0,90.0,2.0,90.0,3.0,4.0,90.0,5.0,1,5.0,1.0,1925.0,3.0,4.0,7,3.0,5.0,5.0,2.0,4.0,4.0,1.0
4,4,3.0,6,125,2.0,7.0,50000.0,200.0,2.0,4.0,15000.0,80.0,50,1.0,5.0,4.0,80.0,80.0,5.0,15000.0,175,80.0,1.0,2.0,2.0,4.0,85.0,2.0,85.0,0.0,3.0,4.0,5.0,2.0,65.0,2.0,70.0,5.0,5.0,80.0,5.0,1,3.0,1.0,1944.0,4.0,5.0,3,2.0,4.0,5.0,2.0,4.0,3.0,1.0
4,3,2.0,5,130,3.0,6.0,268194.0,100.0,2.0,3.0,30000.0,70.0,40,3.0,5.0,4.0,70.0,70.0,5.0,5000.0,173,70.0,1.0,2.0,1.0,5.0,70.0,2.0,70.0,4000.0,4.0,3.0,4.0,2.0,70.0,2.0,70.0,4.0,4.0,70.0,4.0,1,1.0,1.0,1944.0,4.0,3.0,3,2.0,4.0,5.0,2.0,4.0,3.0,1.0
4,4,4.0,5,130,3.0,6.0,50000.0,350.0,2.0,4.0,50000.0,90.0,30,5.0,4.0,4.0,90.0,80.0,3.0,40000.0,170,80.0,1.0,3.0,1.0,3.0,90.0,2.0,90.0,10000.0,4.0,4.0,3.0,2.0,80.0,2.0,80.0,4.0,4.0,90.0,5.0,1,3.0,3.0,1953.0,4.0,5.0,3,2.0,4.0,5.0,2.0,5.0,3.0,1.0
4,4,2.0,8,135,3.0,8.0,30000.0,167.0,2.0,5.0,1300.0,80.0,70,6.0,2.0,4.0,90.0,80.0,4.0,0.0,160,80.0,1.0,1.0,1.0,5.0,80.0,1.0,80.0,0.0,5.0,1.0,2.0,2.0,90.0,2.0,80.0,6.0,3.0,90.0,4.0,2,3.0,2.0,1944.0,5.0,6.0,3,3.0,3.0,4.0,2.0,4.0,2.0,1.0
4,4,3.0,6,110,3.0,7.0,20000.0,50.0,2.0,2.0,40000.0,75.0,40,2.0,4.0,4.0,80.0,75.0,1.0,10000.0,160,80.0,1.0,4.0,1.0,5.0,80.0,2.0,70.0,30000.0,2.0,4.0,5.0,2.0,80.0,2.0,70.0,4.0,3.0,75.0,4.0,2,4.0,1.0,1937.0,3.0,2.0,3,4.0,3.0,5.0,2.0,3.0,2.0,1.0
4,5,4.0,6,120,2.0,6.877703604806409,268194.0,140.0,3.0,2.0,36000.0,90.0,60,4.0,4.0,2.0,80.0,66.0,5.0,36000.0,160,90.0,1.0,3.0,3.0,1.0,85.0,1.0,80.0,0.0,2.0,7.0,4.0,2.0,70.0,1.0,90.0,3.0,5.0,66.0,5.0,1,3.0,1.0,1928.0,4.0,5.0,3,2.0,3.0,5.0,2.0,5.0,2.0,6.0
1,5,2.0,1,160,1.0,3.0,80000.0,40.0,3.0,5.0,20000.0,40.0,40,3.0,2.0,4.0,10.0,10.0,1.0,20000.0,173,50.0,1.0,3.0,4.0,5.0,60.0,3.0,60.0,0.0,6.0,4.0,5.0,1.0,10.0,3.0,10.0,3.0,3.0,66.0,4.0,1,4.0,1.0,1949.0,4.0,4.0,3,1.0,4.0,4.0,15.0,4.0,1.0,3.0
4,5,4.0,5,120,3.0,5.0,40000.0,80.0,2.0,4.0,110000.0,90.0,80,1.0,5.0,4.0,80.0,80.0,5.0,36000.0,155,80.0,1.0,4.0,4.0,2.0,73.0,2.0,80.0,31069.0,2.0,3.0,4.0,2.0,70.0,2.0,69.0,5.0,5.0,80.0,5.0,2,5.0,1.0,1944.0,5.0,2.0,7,2.0,3.0,5.0,2.0,5.0,1.0,1.0
4,3,3.0,3,118,2.0,4.0,20000.0,44.6,2.0,3.0,20000.0,80.0,50,5.0,5.0,5.0,80.0,80.0,5.0,11000.0,170,80.0,1.0,4.0,1.0,4.0,80.0,2.0,80.0,0.0,1.0,4.0,4.0,2.0,80.0,3.0,80.0,3.0,3.0,70.0,5.0,1,4.0,1.0,1944.0,4.0,6.0,3,2.0,3.0,4.0,2.0,4.0,1.0,1.0
2,3,2.0,10,150,3.0,10.0,5.0,300.0,2.0,4.0,15000.0,100.0,50,4.0,4.0,3.0,100.0,100.0,4.0,5000.0,176,100.0,1.0,3.0,3.0,3.0,100.0,2.0,100.0,5000.0,10.0,3.0,5.0,2.0,100.0,2.0,100.0,10.0,4.0,100.0,4.0,1,3.0,1.0,1938.0,3.0,4.0,3,3.0,3.0,4.0,2.0,4.0,3.0,1.0
4,4,2.0,4,130,2.0,4.0,10000.0,40.0,3.0,2.0,8000.0,80.0,50,1.0,5.0,4.0,80.0,80.0,2.0,5000.0,170,80.0,1.0,2.0,3.0,4.0,90.0,2.0,80.0,3000.0,4.0,6.0,4.0,2.0,90.0,3.0,90.0,6.0,4.0,90.0,5.0,1,5.0,1.0,1935.0,3.0,1.0,3,2.0,3.0,5.0,15.0,3.0,2.0,1.0
3,3,3.0,5,150,2.0,5.0,60000.0,39.0,3.0,2.0,84000.0,60.0,80,1.0,4.0,3.0,70.0,50.0,5.0,91200.0,170,60.0,1.0,3.0,4.0,4.0,70.0,2.0,60.0,36000.0,3.0,1.0,4.0,3.0,60.0,3.0,60.0,3.0,3.0,60.0,3.0,1,1.0,5.0,1944.0,4.0,1.0,3,4.0,1.0,3.0,4.0,2.0,1.0,1.0
4,4,4.0,6,140,3.0,6.877703604806409,20000.0,200.0,2.0,2.0,24000.0,91.0,70,2.0,4.0,4.0,93.0,96.0,2.0,24000.0,170,94.0,1.0,3.0,4.0,5.0,92.0,1.0,94.0,0.0,2.0,3.0,5.0,1.0,92.0,2.0,94.0,5.0,3.0,92.0,5.0,1,3.0,1.0,1944.0,5.0,6.0,3,2.0,3.0,5.0,2.0,4.0,3.0,1.0
1,5,4.0,5,135,3.0,5.0,36000.0,100.0,4.0,2.0,50000.0,60.0,50,7.0,2.0,4.0,40.0,60.0,5.0,18000.0,160,60.0,2.0,4.0,1.0,2.0,80.0,2.0,50.0,20000.0,5.0,9.0,5.0,1.0,60.0,2.0,60.0,5.0,3.0,40.0,4.0,2,6.0,1.0,1930.0,3.0,3.0,3,2.0,1.0,4.0,1.0,3.0,1.0,1.0
4,3,5.0,6,130,3.0,7.0,268194.0,60.0,2.0,1.0,74276.0,70.0,70,4.0,5.0,4.0,30.0,60.0,5.0,35405.0,164,60.0,1.0,4.0,1.0,5.0,40.0,2.0,50.0,31069.0,2.0,1.0,4.0,3.0,70.0,2.0,69.0,2.0,5.0,70.0,5.0,2,4.0,1.0,1944.0,3.0,6.0,3,4.0,4.0,5.0,2.0,4.0,2.0,1.0
3,4,5.0,7,120,3.0,8.0,10000.0,100.0,2.0,2.0,10000.0,69.0,60,1.0,5.0,4.0,80.0,80.0,5.0,5000.0,170,80.0,1.0,3.0,1.0,5.0,80.0,1.0,60.0,5000.0,5.0,3.0,4.0,2.0,70.0,2.0,69.0,5.0,5.0,70.0,5.0,1,3.0,1.0,1944.0,3.0,1.0,3,4.0,2.0,5.0,2.0,5.0,1.0,1.0
3,5,4.0,5,130,3.0,5.0,10000000.0,380.0,2.0,2.0,50000.0,80.0,50,3.0,5.0,3.0,70.0,80.0,5.0,0.0,165,70.0,1.0,5.0,2.0,5.0,80.0,1.0,70.0,10000.0,5.0,4.0,5.0,2.0,80.0,2.0,80.0,4.0,3.0,70.0,4.0,2,4.0,1.0,1944.0,4.0,3.0,3,4.0,4.0,4.0,2.0,4.0,1.0,1.0
3,3,4.0,6,100,3.0,8.0,75000.0,136.0,2.0,3.0,55000.0,70.0,20,6.0,2.0,4.0,70.0,70.0,1.0,15000.0,170,70.0,3.0,5.0,2.0,3.0,80.0,1.0,70.0,31069.0,8.0,12.0,4.0,1.0,80.0,2.0,80.0,4.0,4.0,60.0,5.0,1,5.0,1.0,1965.0,4.0,3.0,1,2.0,3.0,5.0,1.0,4.0,3.0,3.0
2,4,3.0,1,113,2.0,2.0,10000.0,65.0,3.0,2.0,8000.0,80.0,40,3.0,5.0,3.0,80.0,50.0,1.0,7000.0,160,50.0,0.0,2.0,5.0,5.0,100.0,1.0,80.0,31069.0,5.0,3.0,2.0,2.0,100.0,3.0,80.0,4.0,1.0,80.0,4.0,2,5.0,1.0,1949.0,4.0,4.0,1,1.0,4.0,3.0,2.0,3.0,1.0,1.0
4,4,5.0,5,135,3.0,8.0,50000.0,100.0,2.0,3.0,50000.0,75.0,20,4.0,3.0,4.0,80.0,75.0,1.0,20000.0,170,80.0,1.0,4.0,1.0,2.0,80.0,1.0,90.0,31069.0,4.0,4.0,3.0,5.0,80.0,2.0,80.0,3.0,3.0,70.0,4.0,1,5.0,2.0,1975.0,4.0,3.0,1,2.0,4.0,5.0,12.0,4.0,2.0,1.0
4,3,3.0,4,82,2.0,5.0,5000.0,100.0,3.0,3.0,3000.0,65.0,90,3.0,5.0,4.0,70.0,80.0,5.0,1200.0,150,84.0,1.0,3.0,1.0,5.0,89.0,2.0,76.0,31069.0,3.0,1.0,5.0,2.0,76.0,3.0,80.0,4.0,4.0,87.0,5.0,2,5.0,1.0,1905.0,4.0,4.0,7,1.0,3.0,5.0,2.0,4.0,3.0,1.0
4,5,5.0,6,134,3.0,7.0,50000.0,300.0,2.0,2.0,30000.0,60.0,40,5.0,5.0,5.0,60.0,70.0,2.0,10000.0,170,80.0,1.0,4.0,4.0,2.0,80.0,2.0,70.0,20000.0,2.0,3.0,4.0,2.0,50.0,2.0,60.0,4.0,4.0,90.0,5.0,1,4.0,2.0,1944.0,4.0,5.0,3,3.0,2.0,5.0,2.0,5.0,1.0,1.0
1,3,4.0,4,118,2.0,6.0,12000.0,120.0,3.0,2.0,30000.0,50.0,40,2.0,3.0,5.0,30.0,50.0,2.0,1000.0,163,60.0,1.0,4.0,1.0,5.0,100.0,1.0,100.0,6000.0,2.0,3.0,5.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,5.0,2,3.0,1.0,1948.0,4.0,7.0,3,2.0,4.0,2.0,2.0,2.0,1.0,1.0
4,5,5.0,5,160,3.0,6.0,25000.0,64.0,2.0,2.0,21000.0,70.0,50,3.0,2.0,4.0,70.0,60.0,3.0,21000.0,168,60.0,0.0,2.0,1.0,3.0,70.0,2.0,60.0,0.0,5.0,4.0,3.0,2.0,80.0,2.0,70.0,6.0,4.0,70.0,4.0,2,6.0,1.0,1927.0,3.0,4.0,4,2.0,3.0,4.0,2.0,3.0,1.0,1.0
3,3,5.0,5,125,2.0,9.0,100000.0,84.0,3.0,3.0,60000.0,80.0,30,5.0,3.0,3.0,60.0,80.0,3.0,20000.0,166,60.0,1.0,2.0,1.0,5.0,100.0,2.0,80.0,40000.0,3.0,7.0,4.0,2.0,90.0,3.0,80.0,5.0,4.0,60.0,4.0,2,7.0,1.0,1952.0,4.0,6.0,3,2.0,4.0,5.0,2.0,4.0,3.0,1.0
2,3,5.0,6,90,2.0,7.0,100000.0,67.0,2.0,2.0,100000.0,60.0,30,7.0,3.0,5.0,60.0,60.0,4.0,60000.0,173,60.0,1.0,4.0,3.0,2.0,60.0,2.0,60.0,60000.0,3.0,12.0,4.0,4.0,60.0,2.0,60.0,3.0,2.0,60.0,3.0,1,13.0,1.0,1942.0,3.0,5.0,3,3.0,3.0,4.0,11.0,4.0,1.0,1.0
3,5,5.0,5,160,3.0,5.0,60000.0,100.0,2.0,4.0,100000.0,90.0,10,1.0,3.0,4.0,90.0,90.0,5.0,50000.0,175,90.0,1.0,3.0,1.0,5.0,90.0,2.0,90.0,50000.0,3.0,6.0,4.0,2.0,90.0,2.0,90.0,5.0,3.0,90.0,5.0,2,6.0,1.0,1944.0,4.0,1.0,3,3.0,4.0,5.0,2.0,5.0,1.0,1.0
4,4,4.0,2,130,2.0,2.0,60000.0,30.0,3.0,4.0,20000.0,70.0,40,3.0,5.0,3.0,70.0,70.0,5.0,10000.0,170,80.0,1.0,3.0,1.0,5.0,70.0,2.0,70.0,10000.0,1.0,3.0,4.0,2.0,70.0,3.0,80.0,1.0,4.0,70.0,4.0,1,3.0,2.0,1945.0,4.0,3.0,3,3.0,4.0,4.0,2.0,4.0,2.0,1.0
4,4,4.0,4,110,2.0,5.0,30000.0,150.0,2.0,2.0,10000.0,80.0,60,2.0,5.0,3.0,80.0,80.0,3.0,3600.0,155,80.0,1.0,2.0,1.0,4.0,80.0,1.0,70.0,6000.0,3.0,2.0,4.0,2.0,90.0,2.0,90.0,3.0,4.0,80.0,5.0,2,2.0,1.0,1944.0,3.0,2.0,3,2.0,3.0,5.0,2.0,5.0,2.0,1.0
3,2,4.0,3,100,3.0,3.0,50000.0,105.0,2.0,3.0,2000.0,60.0,40,4.0,4.0,4.0,60.0,50.0,4.0,1000.0,166,70.0,1.0,1.0,1.0,2.0,85.0,2.0,90.0,1000.0,4.0,3.0,5.0,2.0,50.0,3.0,60.0,3.0,3.0,50.0,5.0,1,3.0,1.0,1943.0,4.0,6.0,3,2.0,4.0,5.0,2.0,5.0,3.0,1.0
2,3,3.0,3,142,3.0,3.8777036048064084,268194.0,180.0,2.0,2.0,15000.0,70.0,30,2.0,5.0,3.0,69.0,66.0,1.0,10000.0,165,69.0,2.0,4.0,1.0,5.0,73.0,1.0,80.0,31069.0,3.0,4.0,5.0,3.0,70.0,2.0,69.0,3.0,4.0,66.0,5.0,1,5.0,1.0,1944.0,4.0,2.0,1,4.0,3.0,5.0,4.0,4.0,2.0,1.0
2,4,5.0,5,120,3.0,5.877703604806409,30000.0,260.0,3.0,2.0,40000.0,50.0,20,1.0,5.0,3.0,50.0,50.0,4.0,10000.0,160,50.0,1.0,3.0,1.0,5.0,50.0,2.0,50.0,20000.0,3.0,4.0,4.0,3.0,50.0,2.0,50.0,4.0,3.0,50.0,3.0,2,4.0,2.0,1962.0,4.0,1.0,3,2.0,3.0,5.0,3.0,4.0,3.0,1.0
4,3,2.0,3,120,3.0,3.0,10000.0,130.0,2.0,4.0,20000.0,69.0,60,3.0,4.0,3.0,69.0,66.0,5.0,5000.0,155,69.0,1.0,2.0,1.0,5.0,80.0,2.0,80.0,3000.0,2.0,3.0,4.0,2.0,70.0,2.0,70.0,2.0,4.0,66.0,5.0,2,3.0,1.0,1944.0,4.0,3.0,3,2.0,2.0,5.0,2.0,4.0,2.0,1.0
3,2,2.0,1,97,2.0,3.0,30000.0,100.0,2.0,1.0,5000.0,70.0,60,1.0,5.0,2.0,60.0,30.0,5.0,0.0,160,80.0,1.0,4.0,4.0,5.0,80.0,1.0,50.0,31069.0,1.0,2.0,5.0,2.0,0.0,1.0,90.0,1.0,3.0,80.0,5.0,1,5.0,1.0,1944.0,5.0,1.0,1,4.0,5.0,3.0,2.0,3.0,2.0,1.0
3,5,5.0,5,120,3.0,6.0,50000.0,50.0,3.0,3.0,60000.0,80.0,20,7.0,2.0,4.0,80.0,82.0,5.0,36000.0,160,80.0,0.0,3.0,1.0,5.0,85.0,1.0,70.0,31069.0,3.0,12.0,5.0,1.0,80.0,2.0,80.0,4.0,3.0,75.0,3.0,2,5.0,2.0,1965.0,4.0,5.0,1,2.0,3.0,4.0,15.0,4.0,3.0,1.0
4,4,4.0,5,110,3.0,5.0,268194.0,200.0,2.0,2.0,12000.0,90.0,70,3.0,5.0,3.0,80.0,70.0,4.0,9600.0,158,80.0,1.0,2.0,2.0,5.0,80.0,2.0,80.0,2400.0,4.0,4.0,4.0,2.0,70.0,1.0,70.0,6.0,5.0,70.0,5.0,1,1.0,1.0,1944.0,4.0,4.0,3,1.0,5.0,5.0,2.0,5.0,3.0,1.0
1,5,4.0,1,128,1.0,1.0,30000.0,80.0,3.0,3.0,36000.0,50.0,50,6.0,1.0,3.0,60.0,70.0,5.0,20000.0,150,50.0,1.0,3.0,2.0,5.0,50.0,2.0,50.0,16000.0,7.0,4.0,5.0,9.0,60.0,3.0,70.0,1.0,3.0,66.0,3.0,2,4.0,1.0,1934.0,4.0,6.0,3,2.0,3.0,3.0,5.0,3.0,1.0,1.0
3,4,5.0,4,135,3.0,6.0,20000.0,500.0,2.0,1.0,30000.0,60.0,50,3.0,5.0,4.0,60.0,70.0,5.0,10000.0,162,60.0,1.0,3.0,1.0,5.0,80.0,2.0,70.0,4000.0,2.0,4.0,5.0,2.0,60.0,3.0,40.0,3.0,4.0,40.0,5.0,1,4.0,1.0,1933.0,4.0,3.0,3,3.0,3.0,5.0,2.0,4.0,3.0,8.0
2,3,4.0,2,110,2.0,3.0,50000.0,30.0,2.0,2.0,40000.0,20.0,30,3.0,4.0,3.0,30.0,70.0,5.0,24000.0,155,50.0,1.0,2.0,1.0,5.0,60.0,2.0,80.0,20000.0,2.0,4.0,4.0,2.0,80.0,2.0,50.0,1.0,3.0,80.0,4.0,2,3.0,2.0,1944.0,4.0,5.0,4,3.0,4.0,4.0,2.0,5.0,2.0,1.0
